,發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,天候,速限,道路型態,事故位置
20726,106,6,28,9,38,2,05中正區,中正區羅斯福路4段130號,0,1,1,C03,1,24,2.0,8,50,3,2
20727,106,6,28,9,38,2,05中正區,中正區羅斯福路4段130號,0,1,2,,3,0,,8,50,3,2
20728,106,6,28,12,8,2,05中正區,中正區金門街24巷,0,2,1,C03,1,25,2.0,8,30,4,1
20729,106,6,28,12,8,2,05中正區,中正區金門街24巷,0,2,2,C03,2,24,2.0,8,30,4,1
20730,106,8,22,9,5,2,05中正區,中正區中華路2段281號,0,2,1,C03,1,29,2.0,8,50,14,8
20731,106,8,22,9,5,2,05中正區,中正區中華路2段281號,0,2,2,F01,2,78,2.0,8,50,14,8
20732,106,8,29,12,17,2,05中正區,中正區羅斯福路1段與愛國西路口,0,1,1,C03,2,20,2.0,8,50,14,8
20733,106,8,29,12,17,2,05中正區,中正區羅斯福路1段與愛國西路口,0,1,2,B03,2,35,3.0,8,50,14,8
20734,106,11,24,16,12,2,05中正區,中正區中華路2段與愛國西路口,0,2,1,C03,1,67,2.0,8,50,5,2
20735,106,11,24,16,12,2,05中正區,中正區中華路2段與愛國西路口,0,2,2,B11,1,46,3.0,8,50,5,2
20736,106,11,24,16,12,2,05中正區,中正區中華路2段與愛國西路口,0,2,3,H02,2,67,2.0,8,50,5,2
20737,106,7,4,22,10,2,05中正區,中正區中山南路與愛國西路口,0,2,1,C03,1,20,3.0,8,50,4,1
20738,106,7,17,8,6,2,05中正區,中正區羅斯福路2段與南昌路2段口,0,3,3,H02,2,29,2.0,8,50,3,2
20739,106,7,17,9,45,2,05中正區,中正區重慶南路3段30號,0,2,1,C03,2,28,4.0,8,50,14,9
20740,106,7,17,9,45,2,05中正區,中正區重慶南路3段30號,0,2,2,C03,1,18,2.0,8,50,14,9
20741,106,7,17,9,45,2,05中正區,中正區重慶南路3段30號,0,2,3,H02,2,16,2.0,8,50,14,9
20742,106,7,7,22,20,2,05中正區,中正區羅斯福路3段284巷與羅斯福路3段244巷10弄口,0,1,1,B03,2,41,3.0,7,40,4,1
20743,106,7,7,22,20,2,05中正區,中正區羅斯福路3段284巷與羅斯福路3段244巷10弄口,0,1,2,C03,2,44,2.0,7,40,4,1
20744,106,7,14,0,15,2,05中正區,中正區汀州路2段與重慶南路3段口,0,1,1,B01,1,67,3.0,8,50,4,1
20745,106,7,14,0,15,2,05中正區,中正區汀州路2段與重慶南路3段口,0,1,2,C03,1,18,2.0,8,50,4,1
20746,106,7,14,19,40,2,05中正區,中正區汀州路2段55巷口,0,1,1,C02,1,24,3.0,8,50,15,9
20747,106,7,14,19,40,2,05中正區,中正區汀州路2段55巷口,0,1,2,H01,2,65,2.0,8,50,15,9
20748,106,7,14,12,45,2,05中正區,中正區和平西路2段與寧波西街口,0,1,1,B03,1,60,3.0,8,50,4,1
20749,106,7,14,12,45,2,05中正區,中正區和平西路2段與寧波西街口,0,1,2,C03,2,34,2.0,8,50,4,1
20750,106,7,12,20,50,2,05中正區,中正區汀州路1段與南海路口,0,1,1,B03,2,44,3.0,7,50,4,1
20751,106,7,12,20,50,2,05中正區,中正區汀州路1段與南海路口,0,1,2,H01,2,82,2.0,7,50,4,1
20752,106,7,21,19,30,2,05中正區,中正區南海路與三元街口,0,1,1,B01,1,56,3.0,8,50,4,1
20753,106,7,21,19,30,2,05中正區,中正區南海路與三元街口,0,1,2,C03,1,21,2.0,8,50,4,1
20754,106,7,22,6,45,2,05中正區,中正區林森南路地下道,0,1,1,B03,1,70,3.0,8,40,6,11
20755,106,7,22,6,45,2,05中正區,中正區林森南路地下道,0,1,2,C03,2,19,2.0,8,40,6,11
20756,106,7,27,18,15,2,05中正區,中正區重慶南路3段27巷口,0,1,1,C03,1,72,3.0,8,50,15,9
20757,106,7,27,18,15,2,05中正區,中正區重慶南路3段27巷口,0,1,2,C03,2,47,2.0,8,50,15,9
20758,106,7,28,11,40,2,05中正區,中正區水源路與廈門街口口,0,1,1,C03,1,32,2.0,7,50,3,1
20759,106,7,28,11,40,2,05中正區,中正區水源路與廈門街口口,0,1,2,B03,1,24,3.0,7,50,3,1
20760,106,8,17,8,30,2,05中正區,中正區寧波西街233號,0,1,1,C03,1,42,3.0,8,50,14,9
20761,106,8,17,8,30,2,05中正區,中正區寧波西街233號,0,1,2,C02,1,26,2.0,8,50,14,9
20762,106,10,25,7,45,2,05中正區,中正區南海路105號,0,2,1,B03,1,63,3.0,8,50,14,9
20763,106,10,25,7,45,2,05中正區,中正區南海路105號,0,2,2,C03,1,21,2.0,8,50,14,9
20764,106,10,25,7,45,2,05中正區,中正區南海路105號,0,2,3,H02,2,25,2.0,8,50,14,9
20765,106,7,4,19,10,2,05中正區,中正區廈門街99巷與廈門街口,0,3,1,C03,1,58,2.0,8,50,3,1
20766,106,7,4,19,10,2,05中正區,中正區廈門街99巷與廈門街口,0,3,2,C03,1,48,2.0,8,50,3,1
20767,106,7,4,19,10,2,05中正區,中正區廈門街99巷與廈門街口,0,3,3,H02,2,38,2.0,8,50,3,1
20768,106,7,5,9,18,2,05中正區,中正區中華路2段與廣州街口,0,1,1,C04,2,51,2.0,8,50,4,1
20769,106,7,5,9,18,2,05中正區,中正區中華路2段與廣州街口,0,1,2,B12,1,51,3.0,8,50,4,1
20770,106,7,12,8,52,2,05中正區,中正區和平西路2段與寧波西街口,0,1,1,B03,1,46,3.0,8,50,4,1
20771,106,7,12,8,52,2,05中正區,中正區和平西路2段與寧波西街口,0,1,2,C03,1,28,2.0,8,50,4,1
20772,106,6,20,19,20,2,05中正區,中正區金門街12-1號,0,1,1,B03,1,48,3.0,8,30,14,9
20773,106,6,20,19,20,2,05中正區,中正區金門街12-1號,0,1,2,H01,2,68,2.0,8,30,14,9
20774,106,7,17,17,32,2,05中正區,中正區中華路2段與中華路2段175巷口,0,1,1,C04,1,74,2.0,8,50,4,1
20775,106,7,17,17,32,2,05中正區,中正區中華路2段與中華路2段175巷口,0,1,2,B03,1,50,3.0,8,50,4,1
20776,106,7,18,12,5,2,05中正區,中正區愛國西路與延平南路口,0,1,1,B03,2,42,3.0,8,50,4,1
20777,106,7,18,12,5,2,05中正區,中正區愛國西路與延平南路口,0,1,2,C03,1,21,2.0,8,50,4,1
20778,106,7,3,4,15,2,05中正區,中正區中華路2段與和平西路2段口,0,3,1,C03,1,16,2.0,8,50,4,1
20779,106,7,3,4,15,2,05中正區,中正區中華路2段與和平西路2段口,0,3,2,C03,1,42,2.0,8,50,4,1
20780,106,7,3,4,15,2,05中正區,中正區中華路2段與和平西路2段口,0,3,3,H02,2,16,2.0,8,50,4,1
20781,106,7,4,19,20,2,05中正區,中正區福和橋道路福和011號路標,0,1,1,A04,1,54,3.0,8,50,8,9
20782,106,7,4,19,20,2,05中正區,中正區福和橋道路福和011號路標,0,1,2,B03,1,33,3.0,8,50,8,9
20783,106,7,4,19,20,2,05中正區,中正區福和橋道路福和011號路標,0,1,3,H02,2,32,2.0,8,50,8,9
20784,106,7,5,0,0,2,05中正區,中正區思源街1號與永福橋口,0,2,1,B01,1,52,3.0,8,50,3,1
20785,106,7,5,0,0,2,05中正區,中正區思源街1號與永福橋口,0,2,2,C03,1,21,2.0,8,50,3,1
20786,106,7,5,0,0,2,05中正區,中正區思源街1號與永福橋口,0,2,3,H02,2,21,2.0,8,50,3,1
20787,106,7,12,12,30,2,05中正區,中正區羅斯福路1段與愛國東路口,0,2,1,C03,2,18,2.0,8,50,4,1
20788,106,7,12,12,30,2,05中正區,中正區羅斯福路1段與愛國東路口,0,2,2,C03,2,58,2.0,8,50,4,1
20789,106,7,17,18,30,2,05中正區,中正區羅斯福路3段與辛亥路1段口,0,1,1,C03,2,47,2.0,8,50,4,1
20790,106,7,17,18,30,2,05中正區,中正區羅斯福路3段與辛亥路1段口,0,1,2,C03,1,20,3.0,8,50,4,1
20791,106,9,29,6,42,2,05中正區,中正區羅斯福路1段2號,0,2,1,C03,1,19,2.0,8,50,14,18
20792,106,9,29,6,42,2,05中正區,中正區羅斯福路1段2號,0,2,2,H01,2,42,2.0,8,50,14,18
20793,106,9,29,15,30,2,05中正區,中正區泉州街與詔安街口,0,2,1,C03,1,60,2.0,8,50,4,1
20794,106,9,29,15,30,2,05中正區,中正區泉州街與詔安街口,0,2,2,C03,2,25,2.0,8,50,4,1
20795,106,7,16,16,50,2,05中正區,中正區汀州路2段與同安街口,0,1,1,B02,1,51,3.0,8,50,4,1
20796,106,7,16,16,50,2,05中正區,中正區汀州路2段與同安街口,0,1,2,C03,1,28,2.0,8,50,4,1
20797,106,7,15,11,45,2,05中正區,中正區中華路2段與愛國西路口,0,1,1,C03,2,19,2.0,8,50,5,2
20798,106,7,15,11,45,2,05中正區,中正區中華路2段與愛國西路口,0,1,2,C03,1,18,3.0,8,50,5,2
20799,106,7,16,17,30,2,05中正區,中正區延平南路171巷與延平南路口,0,2,1,B03,1,48,3.0,8,50,3,1
20800,106,7,16,17,30,2,05中正區,中正區延平南路171巷與延平南路口,0,2,2,C03,1,24,2.0,8,50,3,1
20801,106,7,16,17,30,2,05中正區,中正區延平南路171巷與延平南路口,0,2,3,H02,2,42,2.0,8,50,3,1
20802,106,9,12,18,40,2,05中正區,中正區福和橋往新北市上橋處,0,1,1,C03,2,20,2.0,8,50,14,9
20803,106,9,12,18,40,2,05中正區,中正區福和橋往新北市上橋處,0,1,2,B03,1,57,3.0,8,50,14,9
20804,106,9,13,23,30,2,05中正區,中正區南昌路1段與南海路口,0,1,2,C03,1,20,2.0,7,50,4,2
20805,106,9,13,23,30,2,05中正區,中正區南昌路1段與南海路口,0,1,1,B03,1,58,3.0,7,50,4,2
20806,106,9,14,19,30,2,05中正區,中正區和平西路1段97號,0,1,1,C03,1,47,2.0,8,50,14,9
20807,106,9,14,19,30,2,05中正區,中正區和平西路1段97號,0,1,2,B03,1,44,3.0,8,50,14,9
20808,106,9,15,7,18,2,05中正區,中正區福州街經濟部前,0,1,1,B03,1,37,3.0,8,50,14,9
20809,106,9,15,7,18,2,05中正區,中正區福州街經濟部前,0,1,2,C03,1,61,2.0,8,50,14,9
20810,106,9,21,20,5,2,05中正區,中正區汀州路2段215號,0,3,1,C03,1,22,2.0,8,50,14,9
20811,106,9,21,20,5,2,05中正區,中正區汀州路2段215號,0,3,2,F01,2,65,2.0,8,50,14,9
20812,106,9,21,20,5,2,05中正區,中正區汀州路2段215號,0,3,3,H01,2,66,2.0,8,50,14,9
20813,106,9,21,20,5,2,05中正區,中正區汀州路2段215號,0,3,4,B12,3,0,,8,50,14,9
20814,106,9,22,12,10,2,05中正區,中正區汀州路2段66號,0,1,1,C04,2,70,2.0,8,50,14,9
20815,106,9,22,12,10,2,05中正區,中正區汀州路2段66號,0,1,2,C03,1,27,3.0,8,50,14,9
20816,106,9,22,12,10,2,05中正區,中正區汀州路2段66號,0,1,3,B12,1,38,3.0,8,50,14,9
20817,106,9,22,15,59,2,05中正區,中正區和平西路1段與重慶南路3段口,0,1,1,B03,1,52,3.0,8,50,5,1
20818,106,9,22,15,59,2,05中正區,中正區和平西路1段與重慶南路3段口,0,1,2,C03,1,20,2.0,8,50,5,1
20819,106,9,25,17,10,2,05中正區,中正區詔安街50巷8弄19號,0,1,1,C03,1,65,3.0,8,40,15,9
20820,106,9,25,17,10,2,05中正區,中正區詔安街50巷8弄19號,0,1,2,F01,1,77,2.0,8,40,15,9
20821,106,9,25,17,10,2,05中正區,中正區詔安街50巷8弄19號,0,1,3,B03,2,36,3.0,8,40,15,9
20822,106,9,25,17,10,2,05中正區,中正區詔安街50巷8弄19號,0,1,4,B03,1,51,3.0,8,40,15,9
20823,106,7,18,13,35,2,05中正區,中正區汀州路2段與廈門街口,0,1,1,C03,1,71,3.0,8,50,4,1
20824,106,7,18,13,35,2,05中正區,中正區汀州路2段與廈門街口,0,1,3,B01,1,48,3.0,8,50,4,1
20825,106,7,18,13,35,2,05中正區,中正區汀州路2段與廈門街口,0,1,2,C03,1,20,2.0,8,50,4,1
20826,106,7,21,16,55,2,05中正區,中正區金門街24巷與汀州路2段178巷口口,0,2,1,C03,1,47,2.0,8,30,4,1
20827,106,7,21,16,55,2,05中正區,中正區金門街24巷與汀州路2段178巷口口,0,2,2,C03,2,55,2.0,8,30,4,1
20828,106,7,22,21,40,2,05中正區,中正區和平西路2段與寧波西街口,0,1,1,C03,2,52,2.0,8,50,4,2
20829,106,7,22,21,40,2,05中正區,中正區和平西路2段與寧波西街口,0,1,2,C03,1,20,3.0,8,50,4,2
20830,106,7,24,0,5,2,05中正區,中正區羅斯福路2段與和平西路1段口,0,1,1,B03,1,23,3.0,8,50,4,1
20831,106,7,24,0,5,2,05中正區,中正區羅斯福路2段與和平西路1段口,0,1,2,C03,2,66,2.0,8,50,4,1
20832,106,7,22,16,20,2,05中正區,中正區汀州路3段與基隆路4段口,0,1,1,B01,1,67,3.0,8,50,4,1
20833,106,7,22,16,20,2,05中正區,中正區汀州路3段與基隆路4段口,0,1,2,C03,1,18,2.0,8,50,4,1
20834,106,7,29,0,20,2,05中正區,中正區羅斯福路1段4號前,0,1,1,B01,1,54,3.0,8,50,14,8
20835,106,7,29,0,20,2,05中正區,中正區羅斯福路1段4號前,0,1,2,C03,1,28,2.0,8,50,14,8
20836,106,7,29,0,20,2,05中正區,中正區羅斯福路1段4號前,0,1,3,H02,1,52,3.0,8,50,14,8
20837,106,8,4,19,40,2,05中正區,中正區汀州路2段150號前,0,1,1,B01,1,53,3.0,8,50,14,9
20838,106,8,4,19,40,2,05中正區,中正區汀州路2段150號前,0,1,2,C03,1,27,2.0,8,50,14,9
20839,106,8,7,21,10,2,05中正區,中正區重慶南路3段與汀州路2段口,0,2,1,C03,1,26,2.0,8,50,4,1
20840,106,8,7,21,10,2,05中正區,中正區重慶南路3段與汀州路2段口,0,2,2,F01,2,61,2.0,8,50,4,1
20841,106,8,12,19,20,2,05中正區,中正區中華路2段311巷口,0,1,1,C03,1,41,3.0,8,30,14,9
20842,106,8,13,16,30,2,05中正區,中正區南昌路1段59巷與南昌路1段口口,0,2,2,F01,1,23,2.0,8,50,4,1
20843,106,7,10,7,10,2,05中正區,中正區延平南路與愛國西路口,0,1,1,C03,2,64,2.0,8,50,4,1
20844,106,7,10,7,10,2,05中正區,中正區延平南路與愛國西路口,0,1,2,B03,1,54,3.0,8,50,4,1
20845,106,7,13,21,5,2,05中正區,中正區中正橋往北水快匝道處,0,2,1,B12,1,27,3.0,8,50,8,17
20846,106,7,13,21,5,2,05中正區,中正區中正橋往北水快匝道處,0,2,2,C03,1,28,2.0,8,50,8,17
20847,106,7,13,21,5,2,05中正區,中正區中正橋往北水快匝道處,0,2,3,H02,2,31,2.0,8,50,8,17
20848,106,7,23,0,30,2,05中正區,中正區潮州街與潮州街3巷口,0,2,1,C03,1,27,2.0,8,50,5,1
20849,106,7,23,0,30,2,05中正區,中正區潮州街與潮州街3巷口,0,2,2,C04,2,54,2.0,8,50,5,1
20850,106,7,23,11,38,2,05中正區,中正區中華路2段445-2號,0,1,1,C03,4,0,4.0,8,50,14,9
20851,106,7,23,11,38,2,05中正區,中正區中華路2段445-2號,0,1,2,H01,1,59,2.0,8,50,14,9
20852,106,7,23,19,50,2,05中正區,中正區中正橋往南水快匝道處,0,1,1,B03,1,31,3.0,8,50,8,16
20853,106,7,23,19,50,2,05中正區,中正區中正橋往南水快匝道處,0,1,2,C03,1,82,2.0,8,50,8,16
20854,106,7,23,22,20,2,05中正區,中正區汀州路3段230巷,0,2,1,C03,1,19,2.0,8,40,15,9
20855,106,7,23,22,20,2,05中正區,中正區汀州路3段230巷,0,2,2,F01,1,18,2.0,8,40,15,9
20856,106,7,27,19,15,2,05中正區,中正區廣州街與博愛路口,0,1,1,B03,1,62,3.0,8,50,4,1
20857,106,7,27,19,15,2,05中正區,中正區廣州街與博愛路口,0,1,2,C03,1,27,2.0,8,50,4,1
20858,106,7,29,14,45,2,05中正區,中正區愛國西路與公園路口,0,1,1,B03,1,27,3.0,6,50,4,1
20859,106,7,29,14,45,2,05中正區,中正區愛國西路與公園路口,0,1,2,C03,1,40,2.0,6,50,4,1
20860,106,7,25,19,10,2,05中正區,中正區汀州路1段130號,0,2,1,C03,2,36,2.0,8,50,14,9
20861,106,7,25,19,10,2,05中正區,中正區汀州路1段130號,0,2,2,H01,2,83,2.0,8,50,14,9
20862,106,7,25,20,43,2,05中正區,中正區寧波西街與中華路2段口,0,1,1,B01,1,64,3.0,8,50,4,2
20863,106,7,25,20,43,2,05中正區,中正區寧波西街與中華路2段口,0,1,2,H01,1,70,2.0,8,50,4,2
20864,106,8,17,8,6,2,05中正區,中正區中正橋往南水快匝道處,0,1,1,B12,1,60,3.0,8,40,8,16
20865,106,8,17,8,6,2,05中正區,中正區中正橋往南水快匝道處,0,1,2,F01,1,48,2.0,8,40,8,16
20866,106,8,17,16,40,2,05中正區,中正區羅斯福路3段240巷與羅斯福路3段口,0,3,1,C03,1,48,2.0,8,50,3,2
20867,106,8,17,16,40,2,05中正區,中正區羅斯福路3段240巷與羅斯福路3段口,0,3,2,C03,2,18,2.0,8,50,3,2
20868,106,8,17,16,40,2,05中正區,中正區羅斯福路3段240巷與羅斯福路3段口,0,3,3,B03,1,47,3.0,8,50,3,2
20869,106,8,17,16,40,2,05中正區,中正區羅斯福路3段240巷與羅斯福路3段口,0,3,4,H02,2,18,2.0,8,50,3,2
20870,106,8,20,0,35,2,05中正區,中正區三元街與南海路口,0,1,1,B03,1,44,3.0,8,50,4,1
20871,106,8,20,0,35,2,05中正區,中正區三元街與南海路口,0,1,2,C03,1,60,2.0,8,50,4,1
20872,106,8,20,14,0,2,05中正區,中正區重慶南路3段與汀州路2段口,0,2,1,B03,1,39,3.0,8,50,4,1
20873,106,8,20,14,0,2,05中正區,中正區重慶南路3段與汀州路2段口,0,2,2,C03,1,23,2.0,8,50,4,1
20874,106,8,20,14,0,2,05中正區,中正區重慶南路3段與汀州路2段口,0,2,3,H02,2,23,2.0,8,50,4,1
20875,106,7,20,13,21,2,05中正區,中正區水源快速道路往南第158號燈桿處,0,2,1,B03,2,24,3.0,8,60,14,9
20876,106,7,20,13,21,2,05中正區,中正區水源快速道路往南第158號燈桿處,0,2,2,B03,1,67,2.0,8,60,14,9
20877,106,7,20,13,21,2,05中正區,中正區水源快速道路往南第158號燈桿處,0,2,3,H02,2,64,2.0,8,60,14,9
20878,106,7,25,20,17,2,05中正區,中正區福和橋往新北市機車道,0,3,1,C03,1,35,2.0,8,40,14,8
20879,106,7,25,20,17,2,05中正區,中正區福和橋往新北市機車道,0,3,2,C03,1,20,2.0,8,40,14,8
20880,106,7,25,20,17,2,05中正區,中正區福和橋往新北市機車道,0,3,3,H02,2,53,2.0,8,40,14,8
20881,106,7,27,12,28,2,05中正區,中正區杭州南路2段與金華街口,0,1,1,B01,1,60,3.0,8,50,4,2
20882,106,7,27,12,28,2,05中正區,中正區杭州南路2段與金華街口,0,1,2,H01,1,33,2.0,8,50,4,2
20883,106,8,3,13,43,2,05中正區,中正區羅斯福路2段7-4號,0,1,1,B01,1,65,3.0,8,50,14,8
20884,106,8,3,13,43,2,05中正區,中正區羅斯福路2段7-4號,0,1,2,C03,1,54,2.0,8,50,14,8
20885,106,8,4,7,23,2,05中正區,中正區和平西路2段68號,0,1,1,B01,2,65,3.0,8,50,14,9
20886,106,8,4,7,23,2,05中正區,中正區和平西路2段68號,0,1,2,C03,2,31,2.0,8,50,14,9
20887,106,8,4,7,47,2,05中正區,中正區同安街97巷與同安街口口,0,1,1,C03,1,30,2.0,8,30,4,2
20888,106,8,4,7,47,2,05中正區,中正區同安街97巷與同安街口口,0,1,2,B12,1,34,3.0,8,30,4,2
20889,106,7,18,16,56,2,05中正區,中正區羅斯福路3段與羅斯福路3段244巷口,0,1,1,,4,0,4.0,8,50,3,1
20890,106,7,18,16,56,2,05中正區,中正區羅斯福路3段與羅斯福路3段244巷口,0,1,2,C03,1,21,2.0,8,50,3,1
20891,106,7,22,14,28,2,05中正區,中正區中華路2段307巷與中華路2段315巷5弄口,0,3,1,C03,2,47,2.0,8,30,4,1
20892,106,7,22,14,28,2,05中正區,中正區中華路2段307巷與中華路2段315巷5弄口,0,3,2,C03,2,38,2.0,8,30,4,1
20893,106,7,22,14,28,2,05中正區,中正區中華路2段307巷與中華路2段315巷5弄口,0,3,3,H02,2,66,2.0,8,30,4,1
20894,106,7,24,18,21,2,05中正區,中正區汀州路1段92巷與惠安街口,0,1,1,B03,2,41,3.0,8,30,4,1
20895,106,7,24,18,21,2,05中正區,中正區汀州路1段92巷與惠安街口,0,1,2,C03,1,55,2.0,8,30,4,1
20896,106,7,25,11,9,2,05中正區,中正區中華路2段與中華路2段307巷口,0,1,1,C03,1,66,2.0,8,50,3,1
20897,106,7,25,11,9,2,05中正區,中正區中華路2段與中華路2段307巷口,0,1,2,C03,1,28,3.0,8,50,3,1
20898,106,7,25,14,1,2,05中正區,中正區羅斯福路4段24巷與羅斯福路3段316巷8弄口,0,1,1,C03,1,19,3.0,8,50,4,1
20899,106,7,25,14,1,2,05中正區,中正區羅斯福路4段24巷與羅斯福路3段316巷8弄口,0,1,2,C03,1,22,2.0,8,50,4,1
20900,106,8,2,22,10,2,05中正區,中正區和平西路1段與廈門街口,0,1,2,C03,1,20,2.0,8,50,4,1
20901,106,8,29,11,20,2,05中正區,中正區羅斯福路1段與愛國東路口,0,2,1,C03,2,22,2.0,8,50,4,1
20902,106,8,29,11,20,2,05中正區,中正區羅斯福路1段與愛國東路口,0,2,2,C03,1,28,2.0,8,50,4,1
20903,106,8,29,16,15,2,05中正區,中正區南海路134號與南海路口前,0,2,1,B03,1,58,3.0,8,50,3,2
20904,106,8,17,0,2,2,05中正區,中正區羅斯福路4段72號,0,1,1,C03,1,58,2.0,8,50,14,9
20905,106,8,17,0,2,2,05中正區,中正區羅斯福路4段72號,0,1,2,H01,1,21,3.0,8,50,14,9
20906,106,8,31,21,45,2,05中正區,中正區重慶南路2段與愛國西路口,0,1,1,C03,1,16,4.0,8,50,14,18
20907,106,8,31,21,45,2,05中正區,中正區重慶南路2段與愛國西路口,0,1,2,H01,2,24,2.0,8,50,14,18
20908,106,10,9,14,55,2,05中正區,中正區中華路2段與愛國西路口,0,3,1,A02,1,35,3.0,8,40,4,1
20909,106,10,9,14,55,2,05中正區,中正區中華路2段與愛國西路口,0,3,2,C03,1,69,2.0,8,40,4,1
20910,106,7,25,14,1,2,05中正區,中正區羅斯福路4段24巷與羅斯福路3段316巷8弄口,0,1,3,C03,1,78,3.0,8,50,4,1
20911,106,8,1,13,35,2,05中正區,中正區重慶南路3段147號,0,1,1,C03,4,0,4.0,8,50,14,7
20912,106,8,1,13,35,2,05中正區,中正區重慶南路3段147號,0,1,2,C03,3,0,,8,50,14,7
20913,106,8,1,13,35,2,05中正區,中正區重慶南路3段147號,0,1,3,C03,2,20,2.0,8,50,14,7
20914,106,8,2,7,13,2,05中正區,中正區和平西路1段30號,0,1,1,F01,1,35,2.0,8,40,14,8
20915,106,8,2,7,13,2,05中正區,中正區和平西路1段30號,0,1,2,C03,1,55,3.0,8,40,14,8
20916,106,8,2,8,45,2,05中正區,中正區愛國西路與重慶南路2段口,0,1,1,C03,1,22,3.0,8,50,4,1
20917,106,8,2,8,45,2,05中正區,中正區愛國西路與重慶南路2段口,0,1,2,C03,2,34,2.0,8,50,4,1
20918,106,8,2,15,20,2,05中正區,中正區汀州路3段與辛亥路1段口,0,1,1,,4,0,4.0,1,50,4,1
20919,106,8,2,15,20,2,05中正區,中正區汀州路3段與辛亥路1段口,0,1,2,C03,1,32,2.0,1,50,4,1
20920,106,8,7,21,20,2,05中正區,中正區汀州路1段與大埔街25巷口,0,2,1,C03,2,67,2.0,8,40,4,1
20921,106,8,7,21,20,2,05中正區,中正區汀州路1段與大埔街25巷口,0,2,2,C03,1,24,2.0,8,40,4,1
20922,106,8,26,22,5,2,05中正區,中正區重慶南路3段與汀州路2段口,0,3,1,C03,1,22,2.0,8,50,4,1
20923,106,8,26,22,5,2,05中正區,中正區重慶南路3段與汀州路2段口,0,3,2,C03,1,55,2.0,8,50,4,1
20924,106,8,26,22,5,2,05中正區,中正區重慶南路3段與汀州路2段口,0,3,3,H02,2,50,2.0,8,50,4,1
20925,106,8,5,13,56,2,05中正區,中正區汀州路3段230巷與汀州路3段口,0,2,1,B03,2,37,3.0,8,50,4,1
20926,106,8,5,13,56,2,05中正區,中正區汀州路3段230巷與汀州路3段口,0,2,2,C03,2,25,2.0,8,50,4,1
20927,106,8,5,13,56,2,05中正區,中正區汀州路3段230巷與汀州路3段口,0,2,3,H02,2,23,2.0,8,50,4,1
20928,106,8,7,5,59,2,05中正區,中正區中華路2段33號(和平醫院前),0,1,1,B01,1,27,3.0,8,50,14,9
20929,106,8,7,5,59,2,05中正區,中正區中華路2段33號(和平醫院前),0,1,2,C03,1,37,2.0,8,50,14,9
20930,106,8,9,21,50,2,05中正區,中正區古亭河濱公園古亭51號燈桿,0,2,1,F01,1,13,2.0,8,0,14,9
20931,106,8,9,21,50,2,05中正區,中正區古亭河濱公園古亭51號燈桿,0,2,2,F01,2,50,2.0,8,0,14,9
20932,106,8,10,9,35,2,05中正區,中正區重慶南路3段與汀州路2段口,0,2,1,C03,1,44,2.0,8,50,4,1
20933,106,8,10,9,35,2,05中正區,中正區重慶南路3段與汀州路2段口,0,2,2,F01,1,63,2.0,8,50,4,1
20934,106,8,10,15,40,2,05中正區,中正區羅斯福路4段196巷與羅斯福路4段口,0,2,1,B03,1,25,3.0,8,50,3,1
20935,106,8,10,15,40,2,05中正區,中正區羅斯福路4段196巷與羅斯福路4段口,0,2,2,C03,1,18,2.0,8,50,3,1
20936,106,8,10,15,40,2,05中正區,中正區羅斯福路4段196巷與羅斯福路4段口,0,2,3,H02,2,18,2.0,8,50,3,1
20937,106,8,21,22,25,2,05中正區,中正區中華路2段與和平西路2段口,0,2,1,C03,2,20,2.0,8,50,4,1
20938,106,8,21,22,25,2,05中正區,中正區中華路2段與和平西路2段口,0,2,2,C03,2,27,2.0,8,50,4,1
20939,106,8,22,15,30,2,05中正區,中正區重慶南路3段與詔安街口,0,2,1,C03,1,56,2.0,8,50,3,2
20940,106,8,22,15,30,2,05中正區,中正區重慶南路3段與詔安街口,0,2,2,C03,2,57,2.0,8,50,3,2
20941,106,8,22,16,40,2,05中正區,中正區和平西路1段與牯嶺街口,0,1,1,B01,2,51,4.0,8,50,4,1
20942,106,8,22,16,40,2,05中正區,中正區和平西路1段與牯嶺街口,0,1,2,C03,1,34,2.0,8,50,4,1
20943,106,8,23,1,5,2,05中正區,中正區汀州路1段131巷與汀州路1段口,0,2,1,C03,1,25,2.0,6,50,3,1
20944,106,8,23,1,5,2,05中正區,中正區汀州路1段131巷與汀州路1段口,0,2,2,H01,1,72,2.0,6,50,3,1
20945,106,8,23,10,30,2,05中正區,中正區重慶南路3段15巷18弄與重慶南路3段15巷口,0,2,1,C03,2,23,2.0,8,40,4,1
20946,106,8,23,10,30,2,05中正區,中正區重慶南路3段15巷18弄與重慶南路3段15巷口,0,2,2,C03,1,34,2.0,8,40,4,1
20947,106,8,23,10,30,2,05中正區,中正區重慶南路3段15巷18弄與重慶南路3段15巷口,0,2,3,B03,1,51,3.0,8,40,4,1
20948,106,8,23,14,10,2,05中正區,中正區福和橋與福和橋口011號路標,0,3,1,C03,1,21,2.0,8,40,14,12
20949,106,8,23,14,10,2,05中正區,中正區福和橋與福和橋口011號路標,0,3,2,C04,2,49,2.0,8,40,14,12
20950,106,8,23,14,10,2,05中正區,中正區福和橋與福和橋口011號路標,0,3,3,H02,2,14,2.0,8,40,14,12
