,發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,天候,速限,道路型態,事故位置
20812,107,3,6,22,10,2,05中正區,中正區中華路2段與和平西路2段口,0,1,1,B03,1,29.0,3.0,8,50,4.0,1.0
20813,107,3,6,22,10,2,05中正區,中正區中華路2段與和平西路2段口,0,1,2,C03,1,24.0,2.0,8,50,4.0,1.0
20814,107,3,7,20,20,2,05中正區,中正區和平西路2段與中華路2段口,0,1,1,B03,1,41.0,4.0,7,50,4.0,1.0
20815,107,3,7,20,20,2,05中正區,中正區和平西路2段與中華路2段口,0,1,2,A02,2,46.0,3.0,7,50,4.0,1.0
20816,107,3,7,20,20,2,05中正區,中正區和平西路2段與中華路2段口,0,1,3,H02,2,52.0,2.0,7,50,4.0,1.0
20817,107,3,8,23,6,2,05中正區,中正區延平南路與廣州街口,0,1,1,B01,1,65.0,3.0,6,50,4.0,1.0
20818,107,3,8,23,6,2,05中正區,中正區延平南路與廣州街口,0,1,2,H01,2,61.0,2.0,6,50,4.0,1.0
20819,107,3,9,11,56,2,05中正區,中正區羅斯福路2段與和平西路1段口,0,1,1,B03,1,48.0,3.0,8,50,4.0,2.0
20820,107,3,9,11,56,2,05中正區,中正區羅斯福路2段與和平西路1段口,0,1,2,F01,1,90.0,2.0,8,50,4.0,2.0
20821,107,3,9,13,28,2,05中正區,中正區羅斯福路2段與同安街口,0,1,1,B12,1,44.0,4.0,8,50,14.0,9.0
20822,107,3,9,13,28,2,05中正區,中正區羅斯福路2段與同安街口,0,1,2,F01,2,22.0,2.0,8,50,14.0,9.0
20823,107,3,10,8,20,2,05中正區,中正區思源街1號與思源街口,0,1,1,C03,1,74.0,2.0,8,50,3.0,2.0
20824,107,3,10,8,20,2,05中正區,中正區思源街1號與思源街口,0,1,2,C03,1,44.0,3.0,8,50,3.0,2.0
20825,107,2,10,8,30,2,05中正區,中正區水源路7號前,0,1,1,B03,1,60.0,3.0,8,50,14.0,9.0
20826,107,2,10,8,30,2,05中正區,中正區水源路7號前,0,1,2,C03,2,36.0,2.0,8,50,14.0,9.0
20827,107,3,24,11,20,2,05中正區,中正區南昌路2段與福州街口,0,3,1,C03,2,46.0,2.0,8,50,4.0,1.0
20828,107,3,24,11,20,2,05中正區,中正區南昌路2段與福州街口,0,3,2,C03,1,24.0,2.0,8,50,4.0,1.0
20829,107,3,24,11,20,2,05中正區,中正區南昌路2段與福州街口,0,3,3,H02,1,27.0,2.0,8,50,4.0,1.0
20830,107,3,16,19,27,2,05中正區,中正區重慶南路3段90號,0,1,1,C03,1,52.0,3.0,8,50,14.0,9.0
20831,107,3,16,19,27,2,05中正區,中正區重慶南路3段90號,0,1,2,C03,2,23.0,2.0,8,50,14.0,9.0
20832,107,3,20,7,42,2,05中正區,中正區汀州路2段157號,0,1,1,B03,1,55.0,3.0,8,50,14.0,9.0
20833,107,3,20,7,42,2,05中正區,中正區汀州路2段157號,0,1,2,H01,2,8.0,2.0,8,50,14.0,9.0
20834,107,3,22,15,32,2,05中正區,中正區中華路2段與愛國西路口,0,1,1,B03,1,30.0,3.0,7,50,5.0,1.0
20835,107,3,22,15,32,2,05中正區,中正區中華路2段與愛國西路口,0,1,2,C03,2,51.0,2.0,7,50,5.0,1.0
20836,107,3,27,8,54,2,05中正區,中正區廣州街與愛國西路42巷口,0,2,1,C03,2,25.0,2.0,8,50,3.0,2.0
20837,107,3,27,8,54,2,05中正區,中正區廣州街與愛國西路42巷口,0,2,2,H01,2,83.0,2.0,8,50,3.0,2.0
20838,107,3,27,9,53,2,05中正區,中正區汀州路1段與寧波西街口,0,1,1,C03,1,26.0,3.0,8,50,4.0,1.0
20839,107,3,27,9,53,2,05中正區,中正區汀州路1段與寧波西街口,0,1,2,C03,1,37.0,2.0,8,50,4.0,1.0
20840,107,5,5,9,56,2,05中正區,中正區廈門街162號,0,1,2,B03,1,44.0,3.0,8,50,14.0,9.0
20841,107,4,11,9,0,2,05中正區,中正區羅斯福路1段與金華街口,0,1,1,B01,1,43.0,3.0,8,50,3.0,1.0
20842,107,4,11,9,0,2,05中正區,中正區羅斯福路1段與金華街口,0,1,2,F01,1,65.0,2.0,8,50,3.0,1.0
20843,107,4,18,6,40,2,05中正區,中正區汀州路1段與南海路口,0,2,1,B01,1,67.0,3.0,8,50,4.0,1.0
20844,107,4,18,6,40,2,05中正區,中正區汀州路1段與南海路口,0,2,2,C03,1,51.0,2.0,8,50,4.0,1.0
20845,107,4,18,6,40,2,05中正區,中正區汀州路1段與南海路口,0,2,3,H02,1,18.0,2.0,8,50,4.0,1.0
20846,107,4,23,23,30,2,05中正區,中正區和平西路1段與牯嶺街口,0,2,1,C03,1,19.0,2.0,8,50,4.0,1.0
20847,107,4,23,23,30,2,05中正區,中正區和平西路1段與牯嶺街口,0,2,2,C03,2,24.0,2.0,8,50,4.0,1.0
20848,107,4,24,10,0,2,05中正區,中正區牯嶺街73號前,0,1,1,B01,1,57.0,3.0,6,50,14.0,9.0
20849,107,4,24,10,0,2,05中正區,中正區牯嶺街73號前,0,1,2,C03,1,46.0,2.0,6,50,14.0,9.0
20850,107,3,27,15,0,2,05中正區,中正區汀州路3段200巷與汀州路3段口口,0,3,1,C03,1,27.0,2.0,8,40,3.0,1.0
20851,107,3,27,15,0,2,05中正區,中正區汀州路3段200巷與汀州路3段口口,0,3,2,F01,2,30.0,2.0,8,40,3.0,1.0
20852,107,3,27,15,0,2,05中正區,中正區汀州路3段200巷與汀州路3段口口,0,3,3,H02,2,2.0,2.0,8,40,3.0,1.0
20853,107,3,27,17,55,2,05中正區,中正區中華路2段309巷口,0,1,1,B11,2,31.0,3.0,8,50,14.0,9.0
20854,107,3,27,17,55,2,05中正區,中正區中華路2段309巷口,0,1,2,C03,2,68.0,2.0,8,50,14.0,9.0
20855,107,3,27,17,55,2,05中正區,中正區中華路2段309巷口,0,1,3,B11,1,46.0,3.0,8,50,14.0,9.0
20856,107,3,28,20,32,2,05中正區,中正區羅斯福路3段126號,0,3,1,C03,1,25.0,2.0,8,50,14.0,9.0
20857,107,3,28,20,32,2,05中正區,中正區羅斯福路3段126號,0,3,2,C03,1,53.0,2.0,8,50,14.0,9.0
20858,107,3,28,20,32,2,05中正區,中正區羅斯福路3段126號,0,3,3,C03,1,24.0,2.0,8,50,14.0,9.0
20859,107,4,4,17,21,2,05中正區,中正區羅斯福路3段58巷與晉江街口,0,3,1,C03,1,28.0,2.0,8,40,4.0,2.0
20860,107,4,4,17,21,2,05中正區,中正區羅斯福路3段58巷與晉江街口,0,3,2,C03,2,28.0,2.0,8,40,4.0,2.0
20861,107,4,4,17,21,2,05中正區,中正區羅斯福路3段58巷與晉江街口,0,3,3,H02,2,43.0,2.0,8,40,4.0,2.0
20862,107,4,10,22,0,2,05中正區,中正區汀州路3段與辛亥路1段7巷口口,0,1,1,B01,1,54.0,3.0,8,50,3.0,2.0
20863,107,4,10,22,0,2,05中正區,中正區汀州路3段與辛亥路1段7巷口口,0,1,2,C03,1,32.0,2.0,8,50,3.0,2.0
20864,107,4,13,6,56,2,05中正區,中正區中華路2段467巷與中華路2段口口,0,1,1,B01,1,66.0,4.0,8,50,3.0,2.0
20865,107,4,13,6,56,2,05中正區,中正區中華路2段467巷與中華路2段口口,0,1,2,C03,2,39.0,2.0,8,50,3.0,2.0
20866,107,4,13,7,35,2,05中正區,中正區泉州街34巷與泉州街口口,0,4,1,C03,2,24.0,2.0,8,50,3.0,2.0
20867,107,4,13,7,35,2,05中正區,中正區泉州街34巷與泉州街口口,0,4,2,C03,1,49.0,2.0,8,50,3.0,2.0
20868,107,4,13,7,35,2,05中正區,中正區泉州街34巷與泉州街口口,0,4,3,B03,1,39.0,3.0,8,50,3.0,2.0
20869,107,4,13,7,35,2,05中正區,中正區泉州街34巷與泉州街口口,0,4,4,H02,1,7.0,2.0,8,50,3.0,2.0
20870,107,4,13,7,35,2,05中正區,中正區泉州街34巷與泉州街口口,0,4,5,H02,1,9.0,2.0,8,50,3.0,2.0
20871,107,4,19,20,25,2,05中正區,中正區和平西路2段92號,0,1,1,B01,1,62.0,3.0,8,50,14.0,9.0
20872,107,4,19,20,25,2,05中正區,中正區和平西路2段92號,0,1,2,C03,1,20.0,2.0,8,50,14.0,9.0
20873,107,3,13,9,25,2,05中正區,中正區延平南路與愛國西路口,0,2,1,C03,1,24.0,2.0,8,50,4.0,1.0
20874,107,3,13,9,25,2,05中正區,中正區延平南路與愛國西路口,0,2,2,C03,2,65.0,2.0,8,50,4.0,1.0
20875,107,3,10,22,5,2,05中正區,中正區羅斯福路1段與林森南路口口,0,1,1,C03,1,64.0,4.0,7,50,5.0,1.0
20876,107,3,10,22,5,2,05中正區,中正區羅斯福路1段與林森南路口口,0,1,2,C03,2,27.0,2.0,7,50,5.0,1.0
20877,107,3,16,3,45,2,05中正區,中正區中正橋與水源快速道路口匝道,0,2,1,B03,1,39.0,3.0,7,50,3.0,2.0
20878,107,3,16,3,45,2,05中正區,中正區中正橋與水源快速道路口匝道,0,2,2,C03,2,21.0,2.0,7,50,3.0,2.0
20879,107,3,16,3,45,2,05中正區,中正區中正橋與水源快速道路口匝道,0,2,3,H02,2,22.0,2.0,7,50,3.0,2.0
20880,107,5,2,18,36,2,05中正區,中正區汀州路2段143號,0,2,1,C03,2,29.0,3.0,8,50,14.0,9.0
20881,107,5,2,18,36,2,05中正區,中正區汀州路2段143號,0,2,2,C04,2,48.0,2.0,8,50,14.0,9.0
20882,107,5,2,18,36,2,05中正區,中正區汀州路2段143號,0,2,3,H02,2,14.0,2.0,8,50,14.0,9.0
20883,107,5,23,14,15,2,05中正區,中正區愛國西路與南昌路1段口,0,1,1,C03,1,26.0,3.0,8,50,4.0,1.0
20884,107,5,23,14,15,2,05中正區,中正區愛國西路與南昌路1段口,0,1,2,C04,2,31.0,2.0,8,50,4.0,1.0
20885,107,3,25,6,45,2,05中正區,中正區汀州路2段192號前,0,2,1,F01,2,64.0,2.0,8,50,14.0,9.0
20886,107,3,25,6,45,2,05中正區,中正區汀州路2段192號前,0,2,2,C03,1,57.0,2.0,8,50,14.0,9.0
20887,107,3,28,17,55,2,05中正區,中正區重慶南路2段與南海路口,0,1,1,C04,2,48.0,2.0,8,50,4.0,1.0
20888,107,3,28,17,55,2,05中正區,中正區重慶南路2段與南海路口,0,1,2,B03,1,40.0,3.0,8,50,4.0,1.0
20889,107,3,30,17,20,2,05中正區,中正區和平西路2段98巷與三元街口,0,1,1,C03,1,46.0,3.0,8,40,3.0,2.0
20890,107,3,30,17,20,2,05中正區,中正區和平西路2段98巷與三元街口,0,1,2,F01,2,75.0,2.0,8,40,3.0,2.0
20891,107,3,29,13,10,2,05中正區,中正區和平西路1段南昌公園前,0,2,1,B03,1,23.0,3.0,8,50,14.0,8.0
20892,107,3,29,13,10,2,05中正區,中正區和平西路1段南昌公園前,0,2,2,C03,2,26.0,3.0,8,50,14.0,8.0
20893,107,3,29,13,10,2,05中正區,中正區和平西路1段南昌公園前,0,2,3,C03,1,32.0,2.0,8,50,14.0,8.0
20894,107,3,29,13,10,2,05中正區,中正區和平西路1段南昌公園前,0,2,4,C03,1,52.0,2.0,8,50,14.0,8.0
20895,107,4,5,23,15,2,05中正區,中正區思源街1號,0,1,1,B03,1,22.0,3.0,8,50,14.0,9.0
20896,107,4,5,23,15,2,05中正區,中正區思源街1號,0,1,2,C03,1,20.0,2.0,8,50,14.0,9.0
20897,107,4,20,11,30,2,05中正區,汀州路3段與思源街(汀州路3段72號前),0,2,1,C03,2,65.0,2.0,8,50,3.0,2.0
20898,107,4,20,11,30,2,05中正區,汀州路3段與思源街(汀州路3段72號前),0,2,2,H02,1,32.0,2.0,8,50,3.0,2.0
20899,107,4,20,11,30,2,05中正區,汀州路3段與思源街(汀州路3段72號前),0,2,3,B02,1,48.0,3.0,8,50,3.0,2.0
20900,107,4,27,12,17,2,05中正區,中正區和平西路1段149號,0,1,1,B12,1,39.0,3.0,8,50,14.0,9.0
20901,107,4,27,12,17,2,05中正區,中正區和平西路1段149號,0,1,2,C03,1,24.0,2.0,8,50,14.0,9.0
20902,107,4,27,20,27,2,05中正區,中正區羅斯福路1段52號,0,1,1,B01,1,40.0,3.0,8,50,14.0,8.0
20903,107,4,27,20,27,2,05中正區,中正區羅斯福路1段52號,0,1,3,B03,1,49.0,3.0,8,50,14.0,8.0
20904,107,4,27,20,27,2,05中正區,中正區羅斯福路1段52號,0,1,2,C03,1,20.0,2.0,8,50,14.0,8.0
20905,107,4,28,12,10,2,05中正區,中正區南海路128號,0,1,2,C03,2,32.0,2.0,8,50,14.0,9.0
20906,107,4,28,12,10,2,05中正區,中正區南海路128號,0,1,1,B03,1,53.0,3.0,8,50,14.0,9.0
20907,107,5,3,17,36,2,05中正區,中正區福和橋與福和橋口008號燈,0,2,1,C03,1,41.0,2.0,8,50,14.0,11.0
20908,107,5,3,17,36,2,05中正區,中正區福和橋與福和橋口008號燈,0,2,2,C03,2,19.0,2.0,8,50,14.0,11.0
20909,107,5,5,7,59,2,05中正區,中正區詔安街68號,0,2,1,C03,1,64.0,2.0,8,30,14.0,9.0
20910,107,5,5,7,59,2,05中正區,中正區詔安街68號,0,2,2,C03,1,65.0,2.0,8,30,14.0,9.0
20911,107,5,5,9,56,2,05中正區,中正區廈門街162號,0,1,1,C03,1,71.0,2.0,8,50,14.0,9.0
20912,107,4,25,8,30,2,05中正區,中正區愛國東路與愛國東路74巷口口,0,1,1,B03,1,28.0,3.0,8,50,3.0,2.0
20913,107,4,25,8,30,2,05中正區,中正區愛國東路與愛國東路74巷口口,0,1,2,C03,1,43.0,2.0,8,50,3.0,2.0
20914,107,4,25,17,55,2,05中正區,中正區汀州路2段與牯嶺街口,0,1,1,C03,1,35.0,3.0,8,50,4.0,1.0
20915,107,4,25,17,55,2,05中正區,中正區汀州路2段與牯嶺街口,0,1,2,C03,1,59.0,2.0,8,50,4.0,1.0
20916,107,5,1,21,30,2,05中正區,中正區和平西路1段與重慶南路3段口,0,3,1,C03,1,26.0,3.0,8,50,4.0,2.0
20917,107,5,1,21,30,2,05中正區,中正區和平西路1段與重慶南路3段口,0,3,2,C03,1,31.0,2.0,8,50,4.0,2.0
20918,107,5,1,21,30,2,05中正區,中正區和平西路1段與重慶南路3段口,0,3,3,C03,1,81.0,2.0,8,50,4.0,2.0
20919,107,5,1,21,30,2,05中正區,中正區和平西路1段與重慶南路3段口,0,3,4,H02,2,31.0,2.0,8,50,4.0,2.0
20920,107,5,2,7,10,2,05中正區,中正區南昌路1段與寧波西街口,0,2,1,C03,1,18.0,2.0,8,50,4.0,2.0
20921,107,5,2,7,10,2,05中正區,中正區南昌路1段與寧波西街口,0,2,2,C03,1,56.0,2.0,8,50,4.0,2.0
20922,107,5,2,8,25,2,05中正區,中正區羅斯福路3段302號與羅斯福路3段口前,0,2,1,C03,1,18.0,2.0,8,50,4.0,1.0
20923,107,5,2,8,25,2,05中正區,中正區羅斯福路3段302號與羅斯福路3段口前,0,2,2,C03,2,29.0,2.0,8,50,4.0,1.0
20924,107,4,25,6,50,2,05中正區,中正區汀州路1段與泉州街口,0,1,1,B01,1,54.0,3.0,8,50,4.0,1.0
20925,107,4,25,6,50,2,05中正區,中正區汀州路1段與泉州街口,0,1,2,H01,2,57.0,2.0,8,50,4.0,1.0
20926,107,5,4,20,12,2,05中正區,中正區重慶南路3段與和平西路1段口,0,1,1,B01,1,67.0,4.0,8,50,5.0,1.0
20927,107,5,4,20,12,2,05中正區,中正區重慶南路3段與和平西路1段口,0,1,2,C03,1,41.0,2.0,8,50,5.0,1.0
20928,107,5,7,14,25,2,05中正區,中正區羅斯福路1段13號,0,1,1,C03,2,19.0,2.0,8,40,14.0,8.0
20929,107,5,7,14,25,2,05中正區,中正區羅斯福路1段13號,0,1,2,B03,1,45.0,3.0,8,40,14.0,8.0
20930,107,5,14,9,20,2,05中正區,中正區重慶南路3段與和平西路2段口,0,1,1,B01,1,62.0,3.0,8,50,5.0,1.0
20931,107,5,14,9,20,2,05中正區,中正區重慶南路3段與和平西路2段口,0,1,2,C03,1,28.0,2.0,8,50,5.0,1.0
20932,107,5,19,5,22,2,05中正區,中正區羅斯福路2段與潮州街口,0,1,1,B03,4,0.0,4.0,8,50,5.0,1.0
20933,107,5,19,5,22,2,05中正區,中正區羅斯福路2段與潮州街口,0,1,2,C03,1,22.0,2.0,8,50,5.0,1.0
20934,107,11,5,10,55,2,05中正區,中正區思源街1號,0,1,1,C03,2,25.0,2.0,6,50,14.0,8.0
20935,107,11,5,10,55,2,05中正區,中正區思源街1號,0,1,2,C03,2,33.0,3.0,6,50,14.0,8.0
20936,107,5,19,14,45,2,05中正區,中正區重慶南路3段與和平西路1段口,0,2,1,B03,1,33.0,3.0,8,50,5.0,1.0
20937,107,5,19,14,45,2,05中正區,中正區重慶南路3段與和平西路1段口,0,2,2,C03,2,43.0,2.0,8,50,5.0,1.0
20938,107,5,19,14,45,2,05中正區,中正區重慶南路3段與和平西路1段口,0,2,3,H02,2,50.0,2.0,8,50,5.0,1.0
20939,107,5,19,22,55,2,05中正區,中正區羅斯福路4段與基隆路口,0,2,1,C03,1,27.0,2.0,8,50,5.0,1.0
20940,107,5,7,16,20,2,05中正區,中正區南昌路2段與南昌路2段18巷口口,0,1,1,B03,1,35.0,3.0,8,50,3.0,2.0
20941,107,5,7,16,20,2,05中正區,中正區南昌路2段與南昌路2段18巷口口,0,1,2,C03,2,20.0,2.0,8,50,3.0,2.0
20942,107,5,9,7,0,2,05中正區,中正區汀州路1段與汀州路1段140巷口口,0,3,1,C03,1,71.0,2.0,8,40,3.0,1.0
20943,107,5,9,7,0,2,05中正區,中正區汀州路1段與汀州路1段140巷口口,0,3,2,C03,1,67.0,2.0,8,40,3.0,1.0
20944,107,5,9,7,0,2,05中正區,中正區汀州路1段與汀州路1段140巷口口,0,3,3,H02,2,63.0,2.0,8,40,3.0,1.0
20945,107,5,9,10,25,2,05中正區,中正區和平西路2段與莒光路口,0,2,1,C03,1,74.0,2.0,8,50,3.0,1.0
20946,107,5,9,10,25,2,05中正區,中正區和平西路2段與莒光路口,0,2,2,C03,1,63.0,2.0,8,50,3.0,1.0
20947,107,5,14,18,25,2,05中正區,中正區汀州路3段171號與汀州路3段口前,0,2,1,B03,1,49.0,3.0,8,50,4.0,2.0
20948,107,5,14,18,25,2,05中正區,中正區汀州路3段171號與汀州路3段口前,0,2,2,C04,2,61.0,2.0,8,50,4.0,2.0
20949,107,5,14,18,25,2,05中正區,中正區汀州路3段171號與汀州路3段口前,0,2,3,H02,1,35.0,2.0,8,50,4.0,2.0
20950,107,5,30,8,45,2,05中正區,中正區中華路2段與愛國西路口,0,1,1,B03,1,53.0,3.0,8,50,5.0,2.0
20951,107,5,30,8,45,2,05中正區,中正區中華路2段與愛國西路口,0,1,2,F01,2,45.0,2.0,8,50,5.0,2.0
20952,107,4,11,14,30,2,05中正區,中正區和平西路1段與南昌路2段口,0,1,1,B03,1,37.0,3.0,8,50,5.0,1.0
20953,107,4,11,14,30,2,05中正區,中正區和平西路1段與南昌路2段口,0,1,2,C03,1,19.0,2.0,8,50,5.0,1.0
20954,107,4,19,21,20,2,05中正區,中正區福和橋機慢車道,0,2,1,C03,1,23.0,2.0,8,40,8.0,11.0
20955,107,4,19,21,20,2,05中正區,中正區福和橋機慢車道,0,2,2,C03,1,23.0,3.0,8,40,8.0,11.0
20956,107,4,19,21,20,2,05中正區,中正區福和橋機慢車道,0,2,3,H02,2,26.0,2.0,8,40,8.0,11.0
20957,107,4,19,23,35,2,05中正區,中正區同安街與南昌路2段口,0,2,1,C03,1,22.0,2.0,8,50,4.0,1.0
20958,107,4,19,23,35,2,05中正區,中正區同安街與南昌路2段口,0,2,2,C03,1,19.0,3.0,8,50,4.0,1.0
20959,107,4,19,23,35,2,05中正區,中正區同安街與南昌路2段口,0,2,3,H02,2,21.0,2.0,8,50,4.0,1.0
20960,107,4,20,6,0,2,05中正區,中正區寧波西街與牯嶺街口,0,2,1,C03,2,64.0,2.0,7,50,4.0,2.0
20961,107,4,20,6,0,2,05中正區,中正區寧波西街與牯嶺街口,0,2,2,C03,1,29.0,2.0,7,50,4.0,2.0
20962,107,4,20,15,50,2,05中正區,中正區羅斯福路2段與和平西路1段口,0,2,1,C03,2,54.0,2.0,8,50,4.0,1.0
20963,107,4,20,15,50,2,05中正區,中正區羅斯福路2段與和平西路1段口,0,2,2,C03,2,24.0,2.0,8,50,4.0,1.0
20964,107,4,11,20,53,2,05中正區,中正區福州街與牯嶺街口,0,2,1,C03,1,28.0,2.0,8,50,4.0,1.0
20965,107,4,11,20,53,2,05中正區,中正區福州街與牯嶺街口,0,2,2,C03,1,27.0,2.0,8,50,4.0,1.0
20966,107,4,12,8,17,2,05中正區,中正區思源街1號與思源路口(自來水園區花園停車場出入口),0,1,1,C03,1,30.0,3.0,8,50,3.0,1.0
20967,107,4,12,8,17,2,05中正區,中正區思源街1號與思源路口(自來水園區花園停車場出入口),0,1,2,F01,1,70.0,2.0,8,50,3.0,1.0
20968,107,4,17,14,19,2,05中正區,中正區南海路56號(建國中學前),0,1,1,B12,1,25.0,3.0,8,30,14.0,9.0
20969,107,4,17,14,19,2,05中正區,中正區南海路56號(建國中學前),0,1,2,F01,2,54.0,2.0,8,30,14.0,9.0
20970,107,4,17,23,19,2,05中正區,中正區羅斯福路3段與辛亥路1段口,0,2,1,C03,2,51.0,2.0,8,50,4.0,1.0
20971,107,4,17,23,19,2,05中正區,中正區羅斯福路3段與辛亥路1段口,0,2,2,C03,2,22.0,2.0,8,50,4.0,1.0
20972,107,4,19,8,7,2,05中正區,中正區愛國西路與羅斯福路1段口,0,2,1,C03,2,40.0,2.0,8,50,4.0,1.0
20973,107,4,19,8,7,2,05中正區,中正區愛國西路與羅斯福路1段口,0,2,2,B01,1,46.0,3.0,8,50,4.0,1.0
20974,107,4,19,8,7,2,05中正區,中正區愛國西路與羅斯福路1段口,0,2,3,H02,2,37.0,2.0,8,50,4.0,1.0
20975,107,4,23,23,53,2,05中正區,中正區羅斯福路2段與杭州南路2段口,0,1,1,C03,2,22.0,2.0,8,50,4.0,1.0
20976,107,4,23,23,53,2,05中正區,中正區羅斯福路2段與杭州南路2段口,0,1,2,B01,1,40.0,3.0,8,50,4.0,1.0
20977,107,4,25,13,26,2,05中正區,中正區南海路2巷與南海路2巷口,0,1,1,C03,1,23.0,3.0,8,30,3.0,1.0
20978,107,4,25,13,26,2,05中正區,中正區南海路2巷與南海路2巷口,0,1,2,C03,1,27.0,2.0,8,30,3.0,1.0
20979,107,4,26,7,10,2,05中正區,中正區晉江街19號,0,3,1,C03,2,22.0,2.0,8,40,13.0,9.0
20980,107,4,26,7,10,2,05中正區,中正區晉江街19號,0,3,2,C03,1,21.0,2.0,8,40,13.0,9.0
20981,107,4,26,7,10,2,05中正區,中正區晉江街19號,0,3,3,H02,2,21.0,2.0,8,40,13.0,9.0
20982,107,4,26,7,56,2,05中正區,中正區羅斯福路2段8巷,0,1,1,C03,1,26.0,3.0,8,50,14.0,7.0
20983,107,4,26,7,56,2,05中正區,中正區羅斯福路2段8巷,0,1,2,C03,2,33.0,2.0,8,50,14.0,7.0
20984,107,4,26,7,26,2,05中正區,中正區惠安街25號,0,1,1,C03,1,55.0,2.0,8,40,14.0,9.0
20985,107,4,26,7,26,2,05中正區,中正區惠安街25號,0,1,2,,3,0.0,,8,40,14.0,9.0
20986,107,5,2,0,15,2,05中正區,中正區汀州路1段與汀州路1段92巷口,0,3,1,C03,1,21.0,2.0,8,50,3.0,1.0
20987,107,5,2,0,15,2,05中正區,中正區汀州路1段與汀州路1段92巷口,0,3,2,C03,1,28.0,2.0,8,50,3.0,1.0
20988,107,5,2,0,15,2,05中正區,中正區汀州路1段與汀州路1段92巷口,0,3,3,H02,2,21.0,2.0,8,50,3.0,1.0
20989,107,5,2,11,12,2,05中正區,中正區中華路2段371號與南海路138巷口,0,1,1,B03,1,66.0,3.0,8,50,3.0,1.0
20990,107,5,2,11,12,2,05中正區,中正區中華路2段371號與南海路138巷口,0,1,2,C03,2,58.0,2.0,8,50,3.0,1.0
20991,107,3,31,11,20,2,05中正區,中正區愛國西路與南昌路1段口,0,1,1,B03,2,60.0,3.0,8,50,4.0,1.0
20992,107,3,31,11,20,2,05中正區,中正區愛國西路與南昌路1段口,0,1,2,C03,1,23.0,2.0,8,50,4.0,1.0
20993,107,4,1,13,50,2,05中正區,中正區愛國西路與延平南路口,0,1,1,B03,1,56.0,3.0,8,50,4.0,1.0
20994,107,4,1,13,50,2,05中正區,中正區愛國西路與延平南路口,0,1,2,C03,1,19.0,2.0,8,50,4.0,1.0
20995,107,4,6,22,40,2,05中正區,中正區思源街接近永春街,0,1,1,B03,1,28.0,3.0,6,50,14.0,9.0
20996,107,4,6,22,40,2,05中正區,中正區思源街接近永春街,0,1,2,C03,1,35.0,2.0,6,50,14.0,9.0
20997,107,4,8,9,20,2,05中正區,中正區水源路35巷13號前,0,1,1,B12,1,23.0,3.0,8,40,13.0,9.0
20998,107,4,8,9,20,2,05中正區,中正區水源路35巷13號前,0,1,2,C03,2,51.0,2.0,8,40,13.0,9.0
20999,107,4,12,18,55,2,05中正區,中正區重慶南路3段與寧波西街口,0,1,1,B03,1,57.0,3.0,6,50,4.0,1.0
21000,107,4,12,18,55,2,05中正區,中正區重慶南路3段與寧波西街口,0,1,2,C03,1,36.0,2.0,6,50,4.0,1.0
21001,107,4,13,17,5,2,05中正區,中正區廈門街54號前,0,2,1,C03,2,28.0,2.0,8,50,14.0,9.0
21002,107,4,13,17,5,2,05中正區,中正區廈門街54號前,0,2,2,F01,1,84.0,2.0,8,50,14.0,9.0
21003,107,4,14,12,45,2,05中正區,中正區羅斯福路4段24巷與羅斯福路4段口口,0,2,1,C03,1,18.0,2.0,8,50,3.0,1.0
21004,107,4,14,12,45,2,05中正區,中正區羅斯福路4段24巷與羅斯福路4段口口,0,2,2,C03,2,25.0,2.0,8,50,3.0,1.0
21005,107,4,26,19,34,2,05中正區,中正區汀州路2段與同安街口,0,1,1,B03,4,0.0,4.0,7,50,4.0,1.0
21006,107,4,26,19,34,2,05中正區,中正區汀州路2段與同安街口,0,1,2,C04,2,69.0,2.0,7,50,4.0,1.0
21007,107,4,26,19,34,2,05中正區,中正區汀州路2段與同安街口,0,1,3,C03,3,0.0,,7,50,4.0,1.0
21008,107,4,26,19,34,2,05中正區,中正區汀州路2段與同安街口,0,1,4,C04,3,0.0,,7,50,4.0,1.0
21009,107,4,26,19,34,2,05中正區,中正區汀州路2段與同安街口,0,1,5,C03,3,0.0,,7,50,4.0,1.0
21010,107,4,26,19,34,2,05中正區,中正區汀州路2段與同安街口,0,1,6,C03,3,0.0,,7,50,4.0,1.0
21011,107,4,26,19,34,2,05中正區,中正區汀州路2段與同安街口,0,1,7,C03,3,0.0,,7,50,4.0,1.0
21012,107,4,26,19,34,2,05中正區,中正區汀州路2段與同安街口,0,1,8,C03,3,0.0,,7,50,4.0,1.0
21013,107,4,27,17,15,2,05中正區,中正區南海路與牯嶺街口,0,1,1,B03,1,48.0,3.0,8,50,4.0,1.0
21014,107,4,27,17,15,2,05中正區,中正區南海路與牯嶺街口,0,1,2,C03,1,45.0,2.0,8,50,4.0,1.0
21015,107,4,25,7,30,2,05中正區,中正區南昌路2段與羅斯福路2段48巷口,0,1,1,B03,3,0.0,,8,50,3.0,2.0
21016,107,4,25,7,30,2,05中正區,中正區南昌路2段與羅斯福路2段48巷口,0,1,2,C03,2,43.0,2.0,8,50,3.0,2.0
21017,107,5,6,9,35,2,05中正區,中正區汀州路2段262號前,0,1,1,B01,1,60.0,3.0,8,50,14.0,9.0
